level_0,index,ts,T,H,PMS1,PMS2_5,PMS10,CO2,NO2,CO,VoC,C2H5OH,ID,Loc,Customer,Ph,Valid,Valid_CO2,bkps
2773,2773,2023-06-22 00:46:13,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2774,2774,2023-06-22 00:46:14,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2775,2775,2023-06-22 00:46:15,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2776,2776,2023-06-22 00:46:16,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2777,2777,2023-06-22 00:46:17,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2778,2778,2023-06-22 00:46:18,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2779,2779,2023-06-22 00:46:19,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2780,2780,2023-06-22 00:46:20,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2781,2781,2023-06-22 00:46:21,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2782,2782,2023-06-22 00:46:22,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2783,2783,2023-06-22 00:46:23,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2784,2784,2023-06-22 00:46:24,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2785,2785,2023-06-22 00:46:25,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2786,2786,2023-06-22 00:46:26,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2787,2787,2023-06-22 00:46:27,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2788,2788,2023-06-22 00:46:28,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2789,2789,2023-06-22 00:46:29,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2790,2790,2023-06-22 00:46:30,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2791,2791,2023-06-22 00:46:31,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2792,2792,2023-06-22 00:46:32,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2793,2793,2023-06-22 00:46:33,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2794,2794,2023-06-22 00:46:34,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2795,2795,2023-06-22 00:46:35,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2796,2796,2023-06-22 00:46:36,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2797,2797,2023-06-22 00:46:37,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2798,2798,2023-06-22 00:46:38,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2799,2799,2023-06-22 00:46:39,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2800,2800,2023-06-22 00:46:40,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2801,2801,2023-06-22 00:46:41,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2802,2802,2023-06-22 00:46:42,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2803,2803,2023-06-22 00:46:43,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2804,2804,2023-06-22 00:46:44,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2805,2805,2023-06-22 00:46:45,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2806,2806,2023-06-22 00:46:46,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2807,2807,2023-06-22 00:46:47,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2808,2808,2023-06-22 00:46:48,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2809,2809,2023-06-22 00:46:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2810,2810,2023-06-22 00:46:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2811,2811,2023-06-22 00:46:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2812,2812,2023-06-22 00:46:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2813,2813,2023-06-22 00:46:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2814,2814,2023-06-22 00:46:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2815,2815,2023-06-22 00:46:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2816,2816,2023-06-22 00:46:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2817,2817,2023-06-22 00:46:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2818,2818,2023-06-22 00:46:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2819,2819,2023-06-22 00:46:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2820,2820,2023-06-22 00:47:00,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2821,2821,2023-06-22 00:47:01,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2822,2822,2023-06-22 00:47:02,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2823,2823,2023-06-22 00:47:03,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2824,2824,2023-06-22 00:47:04,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2825,2825,2023-06-22 00:47:05,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2826,2826,2023-06-22 00:47:06,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2827,2827,2023-06-22 00:47:07,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2828,2828,2023-06-22 00:47:08,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2829,2829,2023-06-22 00:47:09,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2830,2830,2023-06-22 00:47:10,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2831,2831,2023-06-22 00:47:11,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2832,2832,2023-06-22 00:47:12,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2833,2833,2023-06-22 00:47:13,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2834,2834,2023-06-22 00:47:14,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2835,2835,2023-06-22 00:47:15,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2836,2836,2023-06-22 00:47:16,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2837,2837,2023-06-22 00:47:17,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2838,2838,2023-06-22 00:47:18,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2839,2839,2023-06-22 00:47:19,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2840,2840,2023-06-22 00:47:20,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2841,2841,2023-06-22 00:47:21,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2842,2842,2023-06-22 00:47:22,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2843,2843,2023-06-22 00:47:23,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2844,2844,2023-06-22 00:47:24,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2845,2845,2023-06-22 00:47:25,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2846,2846,2023-06-22 00:47:26,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2847,2847,2023-06-22 00:47:27,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2848,2848,2023-06-22 00:47:28,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2849,2849,2023-06-22 00:47:29,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2850,2850,2023-06-22 00:47:30,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2851,2851,2023-06-22 00:47:31,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2852,2852,2023-06-22 00:47:32,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2853,2853,2023-06-22 00:47:33,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2854,2854,2023-06-22 00:47:34,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2855,2855,2023-06-22 00:47:35,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2856,2856,2023-06-22 00:47:36,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2857,2857,2023-06-22 00:47:37,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2858,2858,2023-06-22 00:47:38,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2859,2859,2023-06-22 00:47:39,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2860,2860,2023-06-22 00:47:40,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2861,2861,2023-06-22 00:47:41,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2862,2862,2023-06-22 00:47:42,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2863,2863,2023-06-22 00:47:43,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2864,2864,2023-06-22 00:47:44,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2865,2865,2023-06-22 00:47:45,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2866,2866,2023-06-22 00:47:46,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2867,2867,2023-06-22 00:47:47,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2868,2868,2023-06-22 00:47:48,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2869,2869,2023-06-22 00:47:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2870,2870,2023-06-22 00:47:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2871,2871,2023-06-22 00:47:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2872,2872,2023-06-22 00:47:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2873,2873,2023-06-22 00:47:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2874,2874,2023-06-22 00:47:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2875,2875,2023-06-22 00:47:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2876,2876,2023-06-22 00:47:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2877,2877,2023-06-22 00:47:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2878,2878,2023-06-22 00:47:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2879,2879,2023-06-22 00:47:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2880,2880,2023-06-22 00:48:00,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2881,2881,2023-06-22 00:48:01,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2882,2882,2023-06-22 00:48:02,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2883,2883,2023-06-22 00:48:03,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2884,2884,2023-06-22 00:48:04,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2885,2885,2023-06-22 00:48:05,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2886,2886,2023-06-22 00:48:06,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2887,2887,2023-06-22 00:48:07,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2888,2888,2023-06-22 00:48:08,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2889,2889,2023-06-22 00:48:09,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2890,2890,2023-06-22 00:48:10,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2891,2891,2023-06-22 00:48:11,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2892,2892,2023-06-22 00:48:12,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2893,2893,2023-06-22 00:48:13,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2894,2894,2023-06-22 00:48:14,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2895,2895,2023-06-22 00:48:15,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2896,2896,2023-06-22 00:48:16,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2897,2897,2023-06-22 00:48:17,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2898,2898,2023-06-22 00:48:18,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2899,2899,2023-06-22 00:48:19,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2900,2900,2023-06-22 00:48:20,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2901,2901,2023-06-22 00:48:21,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2902,2902,2023-06-22 00:48:22,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2903,2903,2023-06-22 00:48:23,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2904,2904,2023-06-22 00:48:24,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2905,2905,2023-06-22 00:48:25,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2906,2906,2023-06-22 00:48:26,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2907,2907,2023-06-22 00:48:27,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2908,2908,2023-06-22 00:48:28,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2909,2909,2023-06-22 00:48:29,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2910,2910,2023-06-22 00:48:30,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2911,2911,2023-06-22 00:48:31,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2912,2912,2023-06-22 00:48:32,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2913,2913,2023-06-22 00:48:33,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2914,2914,2023-06-22 00:48:34,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2915,2915,2023-06-22 00:48:35,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2916,2916,2023-06-22 00:48:36,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2917,2917,2023-06-22 00:48:37,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2918,2918,2023-06-22 00:48:38,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2919,2919,2023-06-22 00:48:39,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2920,2920,2023-06-22 00:48:40,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2921,2921,2023-06-22 00:48:41,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2922,2922,2023-06-22 00:48:42,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2923,2923,2023-06-22 00:48:43,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2924,2924,2023-06-22 00:48:44,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2925,2925,2023-06-22 00:48:45,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2926,2926,2023-06-22 00:48:46,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2927,2927,2023-06-22 00:48:47,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2928,2928,2023-06-22 00:48:48,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2929,2929,2023-06-22 00:48:49,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2930,2930,2023-06-22 00:48:50,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2931,2931,2023-06-22 00:48:51,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2932,2932,2023-06-22 00:48:52,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2933,2933,2023-06-22 00:48:53,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2934,2934,2023-06-22 00:48:54,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2935,2935,2023-06-22 00:48:55,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2936,2936,2023-06-22 00:48:56,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2937,2937,2023-06-22 00:48:57,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2938,2938,2023-06-22 00:48:58,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
2939,2939,2023-06-22 00:48:59,27.5,41.5,10.0,16.0,18.0,947.0,430.0,138.0,548.0,655.0,121.0,Study Desk,A5,XXXX,1,1,0
